1.2885 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
196.0512 	DATA 	Mouse: Left button down, pos=(1423,532)
196.4222 	DATA 	Mouse:  Left button up, pos=(1423,532)
198.0318 	EXP 	predictp_3: autoDraw = False
198.0318 	EXP 	slider: markerPos = None
198.0318 	EXP 	slider: markerPos = 4
198.0318 	EXP 	text_3: height = 0.05
198.0318 	EXP 	text_3: height = 0.05
198.0318 	EXP 	text_3: height = 0.05
198.0318 	EXP 	text_3: text = '张克邀请他的朋友吃饼干这种行为是：'
198.0318 	EXP 	slider: autoDraw = True
198.0318 	EXP 	text_2: autoDraw = True
198.0318 	EXP 	text_3: autoDraw = True
198.0318 	EXP 	text_4: autoDraw = True
202.4958 	DATA 	Mouse: Left button down, pos=(1855,464)
202.5135 	EXP 	slider: markerPos = 6.994791666666666
202.5284 	EXP 	slider: markerPos = 6.994791666666666
202.5453 	EXP 	slider: markerPos = 6.994791666666666
202.5584 	EXP 	slider: markerPos = 6.994791666666666
202.5742 	EXP 	slider: markerPos = 6.994791666666666
202.5863 	EXP 	slider: markerPos = 6.994791666666666
202.5995 	EXP 	slider: markerPos = 6.994791666666666
202.6136 	EXP 	slider: markerPos = 6.994791666666666
202.6318 	EXP 	slider: markerPos = 6.994791666666666
202.6461 	EXP 	slider: markerPos = 6.994791666666666
202.6617 	EXP 	slider: markerPos = 6.994791666666666
202.6797 	EXP 	slider: markerPos = 6.994791666666666
202.6939 	EXP 	slider: markerPos = 6.994791666666666
202.7112 	EXP 	slider: markerPos = 6.994791666666666
202.7135 	DATA 	Mouse:  Left button up, pos=(1855,464)
202.7292 	EXP 	slider: markerPos = 6.994791666666666
202.7389 	EXP 	slider: autoDraw = False
202.7389 	EXP 	text_2: autoDraw = False
202.7389 	EXP 	text_3: autoDraw = False
202.7389 	EXP 	text_4: autoDraw = False
202.7389 	EXP 	text_6: autoDraw = True
206.7264 	EXP 	New trial (rep=0, index=5): {'name': '郑宇', 'behave': '郑宇没有阻止朋友开枪。子弹射中了', 'evaluation': '郑宇没有阻止朋友开枪这种行为：', 'number': 26, 'cond': 'goodPhappyE', 'situation': 'materials/situations/26.PNG', 'reason': 'materials/happyreason/26.PNG', 'propose': 'materials/goodpropose/26.PNG', 'ending': 'materials/happyending/26.PNG'}
206.7453 	EXP 	text_6: autoDraw = False
206.7453 	EXP 	text_6: autoDraw = False
206.7453 	EXP 	text_5: autoDraw = True
206.7453 	EXP 	text_5: autoDraw = False
206.7453 	EXP 	text_5: autoDraw = False
206.7453 	EXP 	image_3: autoDraw = True
206.7453 	EXP 	image_3: autoDraw = False
206.7453 	EXP 	image_3: autoDraw = False
206.7453 	EXP 	back: image = 'materials/situations/26.PNG'
206.7453 	EXP 	back: autoDraw = True
209.6354 	DATA 	Mouse: Left button down, pos=(1601,549)
209.6502 	EXP 	back: autoDraw = False
209.6502 	EXP 	predictp: image = 'materials/happyreason/26.PNG'
209.6502 	EXP 	predictp: autoDraw = True
209.9576 	DATA 	Mouse:  Left button up, pos=(1601,549)
214.3027 	DATA 	Mouse: Left button down, pos=(1649,599)
214.3214 	EXP 	predictp: autoDraw = False
214.3214 	EXP 	predictp_2: image = 'materials/goodpropose/26.PNG'
214.3214 	EXP 	predictp_2: autoDraw = True
214.6565 	DATA 	Mouse:  Left button up, pos=(1649,599)
216.6283 	EXP 	predictp_2: autoDraw = False
216.6283 	EXP 	text: height = 0.04
216.6283 	EXP 	text: height = 0.04
216.6283 	EXP 	text: height = 0.04
216.6283 	EXP 	text: text = '郑宇没有阻止朋友开枪。子弹射中了'
216.6283 	EXP 	text: autoDraw = True
219.6335 	EXP 	text: autoDraw = False
219.6335 	EXP 	predictp_3: image = 'materials/happyending/26.PNG'
219.6335 	EXP 	predictp_3: autoDraw = True
221.9400 	EXP 	predictp_3: autoDraw = False
221.9400 	EXP 	slider: markerPos = None
221.9400 	EXP 	slider: markerPos = 4
221.9400 	EXP 	text_3: height = 0.05
221.9400 	EXP 	text_3: height = 0.05
221.9400 	EXP 	text_3: height = 0.05
221.9400 	EXP 	text_3: text = '郑宇没有阻止朋友开枪这种行为：'
221.9400 	EXP 	slider: autoDraw = True
221.9400 	EXP 	text_2: autoDraw = True
221.9400 	EXP 	text_3: autoDraw = True
221.9400 	EXP 	text_4: autoDraw = True
228.3125 	DATA 	Mouse: Left button down, pos=(1470,458)
228.3248 	EXP 	slider: markerPos = 4.989583333333334
228.3361 	EXP 	slider: markerPos = 4.989583333333334
228.3481 	EXP 	slider: markerPos = 4.989583333333334
228.3633 	EXP 	slider: markerPos = 4.989583333333334
228.3741 	EXP 	slider: markerPos = 4.989583333333334
228.3853 	EXP 	slider: markerPos = 4.989583333333334
228.3971 	EXP 	slider: markerPos = 4.989583333333334
228.4089 	EXP 	slider: markerPos = 4.989583333333334
228.4226 	EXP 	slider: markerPos = 4.989583333333334
228.4346 	EXP 	slider: markerPos = 4.989583333333334
228.4471 	EXP 	slider: markerPos = 4.989583333333334
228.4606 	EXP 	slider: markerPos = 4.989583333333334
228.4713 	EXP 	slider: markerPos = 4.989583333333334
228.4830 	EXP 	slider: markerPos = 4.989583333333334
228.4952 	EXP 	slider: markerPos = 4.989583333333334
228.5105 	EXP 	slider: markerPos = 4.989583333333334
228.5248 	EXP 	slider: markerPos = 4.989583333333334
228.5369 	EXP 	slider: markerPos = 4.989583333333334
228.5505 	EXP 	slider: markerPos = 4.989583333333334
228.5648 	DATA 	Mouse:  Left button up, pos=(1470,458)
228.5697 	EXP 	slider: markerPos = 4.989583333333334
228.5839 	EXP 	slider: markerPos = 4.989583333333334
228.5926 	EXP 	slider: autoDraw = False
228.5926 	EXP 	text_2: autoDraw = False
228.5926 	EXP 	text_3: autoDraw = False
228.5926 	EXP 	text_4: autoDraw = False
228.5926 	EXP 	text_6: autoDraw = True
232.5865 	EXP 	New trial (rep=0, index=6): {'name': '杨乐', 'behave': '杨乐跳过这一段铁轨的工作。这段铁轨开始运营,', 'evaluation': '杨乐跳过这一段铁轨工作这种行为是：', 'number': 17, 'cond': 'badPsadE', 'situation': 'materials/situations/17.PNG', 'reason': 'materials/sadreason/17.PNG', 'propose': 'materials/badpropose/17.PNG', 'ending': 'materials/sadending/17.PNG'}
232.6064 	EXP 	text_6: autoDraw = False
232.6064 	EXP 	text_6: autoDraw = False
232.6064 	EXP 	text_5: autoDraw = True
232.6064 	EXP 	text_5: autoDraw = False
232.6064 	EXP 	text_5: autoDraw = False
232.6064 	EXP 	image_3: autoDraw = True
232.6064 	EXP 	image_3: autoDraw = False
232.6064 	EXP 	image_3: autoDraw = False
232.6064 	EXP 	back: image = 'materials/situations/17.PNG'
232.6064 	EXP 	back: autoDraw = True
234.2515 	DATA 	Mouse: Left button down, pos=(1337,633)
234.2663 	EXP 	back: autoDraw = False
234.2663 	EXP 	predictp: image = 'materials/sadreason/17.PNG'
234.2663 	EXP 	predictp: autoDraw = True
234.5770 	DATA 	Mouse:  Left button up, pos=(1325,645)
237.3852 	DATA 	Mouse: Left button down, pos=(1287,671)
237.4035 	EXP 	predictp: autoDraw = False
237.4035 	EXP 	predictp_2: image = 'materials/badpropose/17.PNG'
237.4035 	EXP 	predictp_2: autoDraw = True
237.8338 	DATA 	Mouse:  Left button up, pos=(1287,683)
239.7381 	EXP 	predictp_2: autoDraw = False
239.7381 	EXP 	text: height = 0.04
239.7381 	EXP 	text: height = 0.04
239.7381 	EXP 	text: height = 0.04
239.7381 	EXP 	text: text = '杨乐跳过这一段铁轨的工作。这段铁轨开始运营,'
239.7381 	EXP 	text: autoDraw = True
241.0835 	DATA 	Mouse: Left button down, pos=(1275,683)
241.4340 	DATA 	Mouse:  Left button up, pos=(1261,671)
242.7084 	EXP 	text: autoDraw = False
242.7084 	EXP 	predictp_3: image = 'materials/sadending/17.PNG'
242.7084 	EXP 	predictp_3: autoDraw = True
245.0179 	EXP 	predictp_3: autoDraw = False
245.0179 	EXP 	slider: markerPos = None
245.0179 	EXP 	slider: markerPos = 4
245.0179 	EXP 	text_3: height = 0.05
245.0179 	EXP 	text_3: height = 0.05
245.0179 	EXP 	text_3: height = 0.05
245.0179 	EXP 	text_3: text = '杨乐跳过这一段铁轨工作这种行为是：'
245.0179 	EXP 	slider: autoDraw = True
245.0179 	EXP 	text_2: autoDraw = True
245.0179 	EXP 	text_3: autoDraw = True
245.0179 	EXP 	text_4: autoDraw = True
254.2921 	DATA 	Mouse: Left button down, pos=(905,464)
254.3044 	EXP 	slider: markerPos = 2.046875
254.3173 	EXP 	slider: markerPos = 2.046875
254.3319 	EXP 	slider: markerPos = 2.046875
254.3462 	EXP 	slider: markerPos = 2.046875
254.3601 	EXP 	slider: markerPos = 2.046875
254.3756 	EXP 	slider: markerPos = 2.046875
254.3911 	EXP 	slider: markerPos = 2.046875
254.4041 	EXP 	slider: markerPos = 2.046875
254.4186 	EXP 	slider: markerPos = 2.046875
254.4304 	EXP 	slider: markerPos = 2.046875
254.4456 	EXP 	slider: markerPos = 2.046875
254.4575 	EXP 	slider: markerPos = 2.046875
254.4696 	EXP 	slider: markerPos = 2.046875
254.4819 	EXP 	slider: markerPos = 2.046875
254.4944 	EXP 	slider: markerPos = 2.046875
254.5094 	EXP 	slider: markerPos = 2.046875
254.5248 	EXP 	slider: markerPos = 2.046875
254.5343 	DATA 	Mouse:  Left button up, pos=(905,464)
254.5384 	EXP 	slider: markerPos = 2.046875
254.5547 	EXP 	slider: markerPos = 2.046875
254.5646 	EXP 	slider: autoDraw = False
254.5646 	EXP 	text_2: autoDraw = False
254.5646 	EXP 	text_3: autoDraw = False
254.5646 	EXP 	text_4: autoDraw = False
254.5646 	EXP 	text_6: autoDraw = True
259.5500 	EXP 	New trial (rep=0, index=7): {'name': '胡梅', 'behave': '胡梅把新降落伞给顾客。顾客使用这把降落伞时', 'evaluation': '胡梅把新降落伞给顾客这种行为：', 'number': 38, 'cond': 'goodPhappyE', 'situation': 'materials/situations/38.PNG', 'reason': 'materials/happyreason/38.PNG', 'propose': 'materials/goodpropose/38.PNG', 'ending': 'materials/happyending/38.PNG'}
259.5661 	EXP 	text_6: autoDraw = False
259.5661 	EXP 	text_6: autoDraw = False
259.5661 	EXP 	text_5: autoDraw = True
259.5661 	EXP 	text_5: autoDraw = False
259.5661 	EXP 	text_5: autoDraw = False
259.5661 	EXP 	image_3: autoDraw = True
259.5661 	EXP 	image_3: autoDraw = False
259.5661 	EXP 	image_3: autoDraw = False
259.5661 	EXP 	back: image = 'materials/situations/38.PNG'
259.5661 	EXP 	back: autoDraw = True
262.8291 	DATA 	Mouse: Left button down, pos=(1506,609)
262.8480 	EXP 	back: autoDraw = False
262.8480 	EXP 	predictp: image = 'materials/happyreason/38.PNG'
262.8480 	EXP 	predictp: autoDraw = True
263.1088 	DATA 	Mouse:  Left button up, pos=(1506,609)
266.8277 	DATA 	Mouse: Left button down, pos=(1506,609)
266.8450 	EXP 	predictp: autoDraw = False
266.8450 	EXP 	predictp_2: image = 'materials/goodpropose/38.PNG'
266.8450 	EXP 	predictp_2: autoDraw = True
267.1590 	DATA 	Mouse:  Left button up, pos=(1506,609)
269.1821 	EXP 	predictp_2: autoDraw = False
269.1821 	EXP 	text: height = 0.04
269.1821 	EXP 	text: height = 0.04
269.1821 	EXP 	text: height = 0.04
269.1821 	EXP 	text: text = '胡梅把新降落伞给顾客。顾客使用这把降落伞时'
269.1821 	EXP 	text: autoDraw = True
272.1515 	EXP 	text: autoDraw = False
272.1515 	EXP 	predictp_3: image = 'materials/happyending/38.PNG'
272.1515 	EXP 	predictp_3: autoDraw = True
274.4535 	EXP 	predictp_3: autoDraw = False
274.4535 	EXP 	slider: markerPos = None
274.4535 	EXP 	slider: markerPos = 4
274.4535 	EXP 	text_3: height = 0.05
274.4535 	EXP 	text_3: height = 0.05
274.4535 	EXP 	text_3: height = 0.05
274.4535 	EXP 	text_3: text = '胡梅把新降落伞给顾客这种行为：'
274.4535 	EXP 	slider: autoDraw = True
274.4535 	EXP 	text_2: autoDraw = True
274.4535 	EXP 	text_3: autoDraw = True
274.4535 	EXP 	text_4: autoDraw = True
279.7819 	DATA 	Mouse: Left button down, pos=(1658,506)
280.0019 	DATA 	Mouse:  Left button up, pos=(1658,506)
282.5707 	DATA 	Mouse: Left button down, pos=(1696,470)
282.5906 	EXP 	slider: markerPos = 6.166666666666666
282.6086 	EXP 	slider: markerPos = 6.166666666666666
282.6230 	EXP 	slider: markerPos = 6.166666666666666
282.6383 	EXP 	slider: markerPos = 6.166666666666666
282.6526 	EXP 	slider: markerPos = 6.166666666666666
282.6643 	EXP 	slider: markerPos = 6.166666666666666
282.6760 	EXP 	slider: markerPos = 6.166666666666666
282.6893 	EXP 	slider: markerPos = 6.166666666666666
282.7002 	EXP 	slider: markerPos = 6.166666666666666
282.7130 	EXP 	slider: markerPos = 6.166666666666666
282.7250 	EXP 	slider: markerPos = 6.166666666666666
282.7372 	EXP 	slider: markerPos = 6.166666666666666
282.7492 	EXP 	slider: markerPos = 6.166666666666666
282.7616 	EXP 	slider: markerPos = 6.166666666666666
282.7730 	EXP 	slider: markerPos = 6.166666666666666
282.7842 	DATA 	Mouse:  Left button up, pos=(1696,470)
282.7896 	EXP 	slider: markerPos = 6.166666666666666
282.8103 	EXP 	slider: markerPos = 6.166666666666666
282.8245 	EXP 	slider: autoDraw = False
282.8245 	EXP 	text_2: autoDraw = False
282.8245 	EXP 	text_3: autoDraw = False
282.8245 	EXP 	text_4: autoDraw = False
282.8245 	EXP 	text_6: autoDraw = True
288.8209 	EXP 	New trial (rep=0, index=8): {'name': '王丽', 'behave': '王丽戴橡胶手套检查病人。病人', 'evaluation': '王丽戴橡胶手套检查病人这种行为是：', 'number': 7, 'cond': 'goodPhappyE', 'situation': 'materials/situations/7.PNG', 'reason': 'materials/happyreason/7.PNG', 'propose': 'materials/goodpropose/7.PNG', 'ending': 'materials/happyending/7.PNG'}
288.8393 	EXP 	text_6: autoDraw = False
288.8393 	EXP 	text_6: autoDraw = False
288.8393 	EXP 	text_5: autoDraw = True
288.8393 	EXP 	text_5: autoDraw = False
288.8393 	EXP 	text_5: autoDraw = False
288.8393 	EXP 	image_3: autoDraw = True
288.8393 	EXP 	image_3: autoDraw = False
288.8393 	EXP 	image_3: autoDraw = False
288.8393 	EXP 	back: image = 'materials/situations/7.PNG'
288.8393 	EXP 	back: autoDraw = True
292.9221 	DATA 	Mouse: Left button down, pos=(1486,568)
292.9365 	EXP 	back: autoDraw = False
292.9365 	EXP 	predictp: image = 'materials/happyreason/7.PNG'
292.9365 	EXP 	predictp: autoDraw = True
293.2339 	DATA 	Mouse:  Left button up, pos=(1486,568)
298.0008 	DATA 	Mouse: Left button down, pos=(1497,569)
298.0203 	EXP 	predictp: autoDraw = False
298.0203 	EXP 	predictp_2: image = 'materials/goodpropose/7.PNG'
298.0203 	EXP 	predictp_2: autoDraw = True
298.3685 	DATA 	Mouse:  Left button up, pos=(1497,580)
299.8894 	DATA 	Mouse: Left button down, pos=(1497,580)
299.9379 	EXP 	predictp_2: autoDraw = False
299.9379 	EXP 	text: height = 0.04
299.9379 	EXP 	text: height = 0.04
299.9379 	EXP 	text: height = 0.04
299.9379 	EXP 	text: text = '王丽戴橡胶手套检查病人。病人'
299.9379 	EXP 	text: autoDraw = True
300.1895 	DATA 	Mouse:  Left button up, pos=(1512,594)
300.7558 	DATA 	Mouse: Left button down, pos=(1500,570)
301.0535 	DATA 	Mouse:  Left button up, pos=(1500,570)
302.9166 	EXP 	text: autoDraw = False
302.9166 	EXP 	predictp_3: image = 'materials/happyending/7.PNG'
302.9166 	EXP 	predictp_3: autoDraw = True
305.2401 	EXP 	predictp_3: autoDraw = False
305.2401 	EXP 	slider: markerPos = None
305.2401 	EXP 	slider: markerPos = 4
305.2401 	EXP 	text_3: height = 0.05
305.2401 	EXP 	text_3: height = 0.05
305.2401 	EXP 	text_3: height = 0.05
305.2401 	EXP 	text_3: text = '王丽戴橡胶手套检查病人这种行为是：'
305.2401 	EXP 	slider: autoDraw = True
305.2401 	EXP 	text_2: autoDraw = True
305.2401 	EXP 	text_3: autoDraw = True
305.2401 	EXP 	text_4: autoDraw = True
309.2617 	DATA 	Mouse: Left button down, pos=(1665,480)
309.2799 	EXP 	slider: markerPos = 6.005208333333333
309.2951 	EXP 	slider: markerPos = 6.005208333333333
309.3109 	EXP 	slider: markerPos = 6.005208333333333
309.3230 	EXP 	slider: markerPos = 6.005208333333333
309.3362 	EXP 	slider: markerPos = 6.005208333333333
309.3509 	EXP 	slider: markerPos = 6.005208333333333
309.3646 	EXP 	slider: markerPos = 6.005208333333333
309.3783 	EXP 	slider: markerPos = 6.005208333333333
309.3934 	EXP 	slider: markerPos = 6.005208333333333
309.4044 	EXP 	slider: markerPos = 6.005208333333333
309.4183 	EXP 	slider: markerPos = 6.005208333333333
309.4319 	EXP 	slider: markerPos = 6.005208333333333
309.4462 	EXP 	slider: markerPos = 6.005208333333333
309.4585 	EXP 	slider: markerPos = 6.005208333333333
309.4722 	EXP 	slider: markerPos = 6.005208333333333
309.4740 	DATA 	Mouse:  Left button up, pos=(1665,480)
309.4895 	EXP 	slider: markerPos = 6.005208333333333
309.4966 	EXP 	slider: autoDraw = False
309.4966 	EXP 	text_2: autoDraw = False
309.4966 	EXP 	text_3: autoDraw = False
309.4966 	EXP 	text_4: autoDraw = False
309.4966 	EXP 	text_6: autoDraw = True
313.4805 	EXP 	New trial (rep=0, index=9): {'name': '严浩', 'behave': '严浩没有让乘客系好安全带。飞船开动后，这名乘客', 'evaluation': '严浩没有让乘客系好安全带这种行为：', 'number': 45, 'cond': 'badPsadE', 'situation': 'materials/situations/45.PNG', 'reason': 'materials/sadreason/45.PNG', 'propose': 'materials/badpropose/45.PNG', 'ending': 'materials/sadending/45.PNG'}
313.4980 	EXP 	text_6: autoDraw = False
313.4980 	EXP 	text_6: autoDraw = False
313.4980 	EXP 	text_5: autoDraw = True
313.4980 	EXP 	text_5: autoDraw = False
313.4980 	EXP 	text_5: autoDraw = False
313.4980 	EXP 	image_3: autoDraw = True
313.4980 	EXP 	image_3: autoDraw = False
313.4980 	EXP 	image_3: autoDraw = False
313.4980 	EXP 	back: image = 'materials/situations/45.PNG'
313.4980 	EXP 	back: autoDraw = True
316.4028 	DATA 	Mouse: Left button down, pos=(1674,694)
316.4317 	EXP 	back: autoDraw = False
316.4317 	EXP 	predictp: image = 'materials/sadreason/45.PNG'
316.4317 	EXP 	predictp: autoDraw = True
316.6445 	DATA 	Mouse:  Left button up, pos=(1674,705)
320.9183 	DATA 	Mouse: Left button down, pos=(1351,695)
320.9364 	EXP 	predictp: autoDraw = False
320.9364 	EXP 	predictp_2: image = 'materials/badpropose/45.PNG'
320.9364 	EXP 	predictp_2: autoDraw = True
321.2519 	DATA 	Mouse:  Left button up, pos=(1351,695)
323.2727 	EXP 	predictp_2: autoDraw = False
323.2727 	EXP 	text: height = 0.04
323.2727 	EXP 	text: height = 0.04
323.2727 	EXP 	text: height = 0.04
323.2727 	EXP 	text: text = '严浩没有让乘客系好安全带。飞船开动后，这名乘客'
323.2727 	EXP 	text: autoDraw = True
325.2021 	DATA 	Mouse: Left button down, pos=(1351,684)
325.5147 	DATA 	Mouse:  Left button up, pos=(1351,695)
326.2435 	EXP 	text: autoDraw = False
326.2435 	EXP 	predictp_3: image = 'materials/sadending/45.PNG'
326.2435 	EXP 	predictp_3: autoDraw = True
328.5558 	EXP 	predictp_3: autoDraw = False
328.5558 	EXP 	slider: markerPos = None
328.5558 	EXP 	slider: markerPos = 4
328.5558 	EXP 	text_3: height = 0.05
328.5558 	EXP 	text_3: height = 0.05
328.5558 	EXP 	text_3: height = 0.05
328.5558 	EXP 	text_3: text = '严浩没有让乘客系好安全带这种行为：'
328.5558 	EXP 	slider: autoDraw = True
328.5558 	EXP 	text_2: autoDraw = True
328.5558 	EXP 	text_3: autoDraw = True
328.5558 	EXP 	text_4: autoDraw = True
332.7677 	DATA 	Mouse: Left button down, pos=(703,440)
332.7814 	EXP 	slider: markerPos = 0.9947916666666665
332.7940 	EXP 	slider: markerPos = 0.9947916666666665
332.8081 	EXP 	slider: markerPos = 0.9947916666666665
332.8212 	EXP 	slider: markerPos = 0.9947916666666665
332.8370 	EXP 	slider: markerPos = 0.9947916666666665
332.8494 	EXP 	slider: markerPos = 0.9947916666666665
332.8659 	EXP 	slider: markerPos = 0.9947916666666665
332.8806 	EXP 	slider: markerPos = 0.9947916666666665
332.8925 	EXP 	slider: markerPos = 0.9947916666666665
332.9072 	EXP 	slider: markerPos = 0.9947916666666665
