1.2957 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
1955.3335 	EXP 	slider: markerPos = 6.96875
1955.3423 	EXP 	slider: markerPos = 6.96875
1955.3526 	EXP 	slider: markerPos = 6.96875
1955.3624 	EXP 	slider: markerPos = 6.96875
1955.3716 	EXP 	slider: markerPos = 6.96875
1955.3822 	EXP 	slider: markerPos = 6.96875
1955.3931 	EXP 	slider: markerPos = 6.96875
1955.4033 	EXP 	slider: markerPos = 6.96875
1955.4154 	EXP 	slider: markerPos = 6.96875
1955.4250 	EXP 	slider: markerPos = 6.96875
1955.4354 	EXP 	slider: markerPos = 6.96875
1955.4493 	EXP 	slider: markerPos = 6.96875
1955.4593 	EXP 	slider: markerPos = 6.96875
1955.4614 	DATA 	Mouse:  Left button up, pos=(1850,416)
1955.4721 	EXP 	slider: markerPos = 6.96875
1955.4774 	EXP 	slider: autoDraw = False
1955.4774 	EXP 	text_2: autoDraw = False
1955.4774 	EXP 	text_3: autoDraw = False
1955.4774 	EXP 	text_4: autoDraw = False
1955.4774 	EXP 	text_6: autoDraw = True
1960.4742 	EXP 	text_6: autoDraw = False
1960.4742 	EXP 	text_6: autoDraw = False
1960.4742 	EXP 	text_5: autoDraw = True
1963.7533 	DATA 	Mouse: Left button down, pos=(1850,416)
1964.1467 	DATA 	Mouse:  Left button up, pos=(1814,403)
1965.8208 	DATA 	Mouse: Left button down, pos=(1814,426)
1966.1503 	DATA 	Mouse:  Left button up, pos=(1814,426)
1984.2214 	DATA 	Keypress: space
1984.2260 	EXP 	text_5: autoDraw = False
1984.2260 	EXP 	image_3: autoDraw = True
2004.0772 	EXP 	New trial (rep=0, index=25): {'name': '赵智', 'behave': '赵智默默离开。挥手那人', 'evaluation': '赵智默默离开这种行为是：', 'number': 8, 'cond': 'badPsadE', 'situation': 'materials/situations/8.PNG', 'reason': 'materials/sadreason/8.PNG', 'propose': 'materials/badpropose/8.PNG', 'ending': 'materials/sadending/8.PNG'}
2004.0913 	DATA 	Keypress: s
2004.0970 	EXP 	image_3: autoDraw = False
2004.0970 	EXP 	back: image = 'materials/situations/8.PNG'
2004.0970 	EXP 	back: autoDraw = True
2008.7779 	DATA 	Mouse: Left button down, pos=(1409,842)
2008.7912 	EXP 	back: autoDraw = False
2008.7912 	EXP 	predictp: image = 'materials/sadreason/8.PNG'
2008.7912 	EXP 	predictp: autoDraw = True
2009.0276 	DATA 	Mouse:  Left button up, pos=(1409,842)
2010.7000 	DATA 	Mouse: Left button down, pos=(1409,842)
2010.7218 	EXP 	predictp: autoDraw = False
2010.7218 	EXP 	predictp_2: image = 'materials/badpropose/8.PNG'
2010.7218 	EXP 	predictp_2: autoDraw = True
2010.9107 	DATA 	Mouse:  Left button up, pos=(1409,842)
2013.0129 	EXP 	predictp_2: autoDraw = False
2013.0129 	EXP 	text: height = 0.04
2013.0129 	EXP 	text: height = 0.04
2013.0129 	EXP 	text: height = 0.04
2013.0129 	EXP 	text: text = '赵智默默离开。挥手那人'
2013.0129 	EXP 	text: autoDraw = True
2016.0212 	EXP 	text: autoDraw = False
2016.0212 	EXP 	predictp_3: image = 'materials/sadending/8.PNG'
2016.0212 	EXP 	predictp_3: autoDraw = True
2017.1814 	DATA 	Mouse: Left button down, pos=(875,456)
2017.3616 	DATA 	Mouse:  Left button up, pos=(875,456)
2018.3301 	EXP 	predictp_3: autoDraw = False
2018.3301 	EXP 	slider: markerPos = None
2018.3301 	EXP 	slider: markerPos = 4
2018.3301 	EXP 	text_3: height = 0.05
2018.3301 	EXP 	text_3: height = 0.05
2018.3301 	EXP 	text_3: height = 0.05
2018.3301 	EXP 	text_3: text = '赵智默默离开这种行为是：'
2018.3301 	EXP 	slider: autoDraw = True
2018.3301 	EXP 	text_2: autoDraw = True
2018.3301 	EXP 	text_3: autoDraw = True
2018.3301 	EXP 	text_4: autoDraw = True
2018.4327 	DATA 	Mouse: Left button down, pos=(875,456)
2018.4428 	EXP 	slider: markerPos = 1.890625
2018.4548 	EXP 	slider: markerPos = 1.890625
2018.4652 	EXP 	slider: markerPos = 1.890625
2018.4778 	EXP 	slider: markerPos = 1.890625
2018.4909 	EXP 	slider: markerPos = 1.890625
2018.5009 	EXP 	slider: markerPos = 1.890625
2018.5120 	EXP 	slider: markerPos = 1.890625
2018.5233 	EXP 	slider: markerPos = 1.890625
2018.5352 	EXP 	slider: markerPos = 1.890625
2018.5438 	EXP 	slider: markerPos = 1.890625
2018.5527 	EXP 	slider: markerPos = 1.890625
2018.5638 	EXP 	slider: markerPos = 1.890625
2018.5724 	EXP 	slider: markerPos = 1.890625
2018.5820 	EXP 	slider: markerPos = 1.890625
2018.5914 	EXP 	slider: markerPos = 1.890625
2018.6004 	EXP 	slider: markerPos = 1.890625
2018.6091 	EXP 	slider: markerPos = 1.890625
2018.6202 	EXP 	slider: markerPos = 1.890625
2018.6296 	EXP 	slider: markerPos = 1.890625
2018.6385 	EXP 	slider: markerPos = 1.890625
2018.6480 	EXP 	slider: markerPos = 1.890625
2018.6579 	EXP 	slider: markerPos = 1.890625
2018.6608 	DATA 	Mouse:  Left button up, pos=(875,456)
2018.6701 	EXP 	slider: markerPos = 1.890625
2018.6800 	EXP 	slider: autoDraw = False
2018.6800 	EXP 	text_2: autoDraw = False
2018.6800 	EXP 	text_3: autoDraw = False
2018.6800 	EXP 	text_4: autoDraw = False
2018.6800 	EXP 	text_6: autoDraw = True
2024.6654 	EXP 	New trial (rep=0, index=26): {'name': '乔南', 'behave': '乔南点燃熏香。毒气充斥着整座房屋，把害虫都杀光了。邻居的妈妈', 'evaluation': '乔南点燃熏香这种行为：', 'number': 35, 'cond': 'badPsadE', 'situation': 'materials/situations/35.PNG', 'reason': 'materials/sadreason/35.PNG', 'propose': 'materials/badpropose/35.PNG', 'ending': 'materials/sadending/35.PNG'}
2024.6823 	EXP 	text_6: autoDraw = False
2024.6823 	EXP 	text_6: autoDraw = False
2024.6823 	EXP 	text_5: autoDraw = True
2024.6823 	EXP 	text_5: autoDraw = False
2024.6823 	EXP 	text_5: autoDraw = False
2024.6823 	EXP 	image_3: autoDraw = True
2024.6823 	EXP 	image_3: autoDraw = False
2024.6823 	EXP 	image_3: autoDraw = False
2024.6823 	EXP 	back: image = 'materials/situations/35.PNG'
2024.6823 	EXP 	back: autoDraw = True
2029.2505 	DATA 	Mouse: Left button down, pos=(1392,326)
2029.2640 	EXP 	back: autoDraw = False
2029.2640 	EXP 	predictp: image = 'materials/sadreason/35.PNG'
2029.2640 	EXP 	predictp: autoDraw = True
2029.5177 	DATA 	Mouse:  Left button up, pos=(1368,337)
2032.2380 	DATA 	Mouse: Left button down, pos=(1393,362)
2032.2563 	EXP 	predictp: autoDraw = False
2032.2563 	EXP 	predictp_2: image = 'materials/badpropose/35.PNG'
2032.2563 	EXP 	predictp_2: autoDraw = True
2032.5166 	DATA 	Mouse:  Left button up, pos=(1393,362)
2034.5574 	EXP 	predictp_2: autoDraw = False
2034.5574 	EXP 	text: height = 0.04
2034.5574 	EXP 	text: height = 0.04
2034.5574 	EXP 	text: height = 0.04
2034.5574 	EXP 	text: text = '乔南点燃熏香。毒气充斥着整座房屋，把害虫都杀光了。邻居的妈妈'
2034.5574 	EXP 	text: autoDraw = True
2037.5600 	EXP 	text: autoDraw = False
2037.5600 	EXP 	predictp_3: image = 'materials/sadending/35.PNG'
2037.5600 	EXP 	predictp_3: autoDraw = True
2038.9707 	DATA 	Mouse: Left button down, pos=(847,341)
2039.2756 	DATA 	Mouse:  Left button up, pos=(847,341)
2039.8609 	EXP 	predictp_3: autoDraw = False
2039.8609 	EXP 	slider: markerPos = None
2039.8609 	EXP 	slider: markerPos = 4
2039.8609 	EXP 	text_3: height = 0.05
2039.8609 	EXP 	text_3: height = 0.05
2039.8609 	EXP 	text_3: height = 0.05
2039.8609 	EXP 	text_3: text = '乔南点燃熏香这种行为：'
2039.8609 	EXP 	slider: autoDraw = True
2039.8609 	EXP 	text_2: autoDraw = True
2039.8609 	EXP 	text_3: autoDraw = True
2039.8609 	EXP 	text_4: autoDraw = True
2041.5835 	DATA 	Mouse: Left button down, pos=(734,465)
2041.5914 	EXP 	slider: markerPos = 1.15625
2041.6002 	EXP 	slider: markerPos = 1.15625
2041.6089 	EXP 	slider: markerPos = 1.15625
2041.6183 	EXP 	slider: markerPos = 1.15625
2041.6278 	EXP 	slider: markerPos = 1.15625
2041.6362 	EXP 	slider: markerPos = 1.15625
2041.6447 	EXP 	slider: markerPos = 1.15625
2041.6535 	EXP 	slider: markerPos = 1.15625
2041.6623 	EXP 	slider: markerPos = 1.15625
2041.6712 	EXP 	slider: markerPos = 1.15625
2041.6813 	EXP 	slider: markerPos = 1.15625
2041.6933 	EXP 	slider: markerPos = 1.15625
2041.7045 	EXP 	slider: markerPos = 1.15625
2041.7132 	EXP 	slider: markerPos = 1.15625
2041.7232 	EXP 	slider: markerPos = 1.15625
2041.7313 	EXP 	slider: markerPos = 1.15625
2041.7439 	EXP 	slider: markerPos = 1.15625
2041.7520 	EXP 	slider: markerPos = 1.15625
2041.7605 	EXP 	slider: markerPos = 1.15625
2041.7702 	EXP 	slider: markerPos = 1.15625
2041.7780 	EXP 	slider: markerPos = 1.15625
2041.7866 	EXP 	slider: markerPos = 1.15625
2041.7952 	EXP 	slider: markerPos = 1.15625
2041.8066 	EXP 	slider: markerPos = 1.15625
2041.8156 	EXP 	slider: markerPos = 1.15625
2041.8232 	EXP 	slider: markerPos = 1.15625
2041.8330 	EXP 	slider: markerPos = 1.15625
2041.8419 	EXP 	slider: markerPos = 1.15625
2041.8505 	EXP 	slider: markerPos = 1.15625
2041.8587 	EXP 	slider: markerPos = 1.15625
2041.8668 	EXP 	slider: markerPos = 1.15625
2041.8752 	EXP 	slider: markerPos = 1.15625
2041.8786 	DATA 	Mouse:  Left button up, pos=(734,465)
2041.8862 	EXP 	slider: markerPos = 1.15625
2041.9014 	EXP 	slider: autoDraw = False
2041.9014 	EXP 	text_2: autoDraw = False
2041.9014 	EXP 	text_3: autoDraw = False
2041.9014 	EXP 	text_4: autoDraw = False
2041.9014 	EXP 	text_6: autoDraw = True
2045.8855 	EXP 	New trial (rep=0, index=27): {'name': '韩珍', 'behave': '韩珍悄悄走开。小孩', 'evaluation': '韩珍悄悄走开这种行为是：', 'number': 5, 'cond': 'badPsadE', 'situation': 'materials/situations/5.PNG', 'reason': 'materials/sadreason/5.PNG', 'propose': 'materials/badpropose/5.PNG', 'ending': 'materials/sadending/5.PNG'}
2045.9054 	EXP 	text_6: autoDraw = False
2045.9054 	EXP 	text_6: autoDraw = False
2045.9054 	EXP 	text_5: autoDraw = True
2045.9054 	EXP 	text_5: autoDraw = False
2045.9054 	EXP 	text_5: autoDraw = False
2045.9054 	EXP 	image_3: autoDraw = True
2045.9054 	EXP 	image_3: autoDraw = False
2045.9054 	EXP 	image_3: autoDraw = False
2045.9054 	EXP 	back: image = 'materials/situations/5.PNG'
2045.9054 	EXP 	back: autoDraw = True
2048.6606 	DATA 	Mouse: Left button down, pos=(1077,476)
2048.6751 	EXP 	back: autoDraw = False
2048.6751 	EXP 	predictp: image = 'materials/sadreason/5.PNG'
2048.6751 	EXP 	predictp: autoDraw = True
2048.8984 	DATA 	Mouse:  Left button up, pos=(1077,476)
2051.3593 	DATA 	Mouse: Left button down, pos=(1077,476)
2051.3796 	EXP 	predictp: autoDraw = False
2051.3796 	EXP 	predictp_2: image = 'materials/badpropose/5.PNG'
2051.3796 	EXP 	predictp_2: autoDraw = True
2051.6706 	DATA 	Mouse:  Left button up, pos=(1077,476)
2053.6738 	EXP 	predictp_2: autoDraw = False
2053.6738 	EXP 	text: height = 0.04
2053.6738 	EXP 	text: height = 0.04
2053.6738 	EXP 	text: height = 0.04
2053.6738 	EXP 	text: text = '韩珍悄悄走开。小孩'
2053.6738 	EXP 	text: autoDraw = True
2053.8939 	DATA 	Mouse: Left button down, pos=(1077,476)
2054.0803 	DATA 	Mouse:  Left button up, pos=(1077,476)
2056.6733 	EXP 	text: autoDraw = False
2056.6733 	EXP 	text: autoDraw = False
2056.6733 	EXP 	predictp_3: image = 'materials/sadending/5.PNG'
2056.6733 	EXP 	predictp_3: autoDraw = True
2057.7233 	DATA 	Mouse: Left button down, pos=(954,476)
2058.0143 	DATA 	Mouse:  Left button up, pos=(954,476)
2058.9763 	EXP 	predictp_3: autoDraw = False
2058.9763 	EXP 	predictp_3: autoDraw = False
2058.9763 	EXP 	slider: markerPos = None
2058.9763 	EXP 	slider: markerPos = 4
2058.9763 	EXP 	text_3: height = 0.05
2058.9763 	EXP 	text_3: height = 0.05
2058.9763 	EXP 	text_3: height = 0.05
2058.9763 	EXP 	text_3: text = '韩珍悄悄走开这种行为是：'
2058.9763 	EXP 	slider: autoDraw = True
2058.9763 	EXP 	text_2: autoDraw = True
2058.9763 	EXP 	text_3: autoDraw = True
2058.9763 	EXP 	text_4: autoDraw = True
2060.8460 	DATA 	Mouse: Left button down, pos=(735,428)
2060.8549 	EXP 	slider: markerPos = 1.1614583333333333
2060.8670 	EXP 	slider: markerPos = 1.1614583333333333
2060.8768 	EXP 	slider: markerPos = 1.1614583333333333
2060.8863 	EXP 	slider: markerPos = 1.1614583333333333
2060.8953 	EXP 	slider: markerPos = 1.1614583333333333
2060.9046 	EXP 	slider: markerPos = 1.1614583333333333
2060.9151 	EXP 	slider: markerPos = 1.1614583333333333
2060.9242 	EXP 	slider: markerPos = 1.1614583333333333
2060.9336 	EXP 	slider: markerPos = 1.1614583333333333
2060.9431 	EXP 	slider: markerPos = 1.1614583333333333
2060.9543 	EXP 	slider: markerPos = 1.1614583333333333
2060.9638 	EXP 	slider: markerPos = 1.1614583333333333
2060.9732 	EXP 	slider: markerPos = 1.1614583333333333
2060.9859 	EXP 	slider: markerPos = 1.1614583333333333
2060.9950 	EXP 	slider: markerPos = 1.1614583333333333
2061.0042 	EXP 	slider: markerPos = 1.1614583333333333
2061.0154 	EXP 	slider: markerPos = 1.1614583333333333
2061.0260 	EXP 	slider: markerPos = 1.1614583333333333
2061.0359 	EXP 	slider: markerPos = 1.1614583333333333
2061.0452 	EXP 	slider: markerPos = 1.1614583333333333
2061.0547 	EXP 	slider: markerPos = 1.1614583333333333
2061.0639 	EXP 	slider: markerPos = 1.1614583333333333
2061.0739 	EXP 	slider: markerPos = 1.1614583333333333
2061.0838 	EXP 	slider: markerPos = 1.1614583333333333
2061.1014 	EXP 	slider: markerPos = 1.1614583333333333
2061.1135 	EXP 	slider: markerPos = 1.1614583333333333
2061.1233 	EXP 	slider: markerPos = 1.1614583333333333
2061.1325 	EXP 	slider: markerPos = 1.1614583333333333
2061.1418 	EXP 	slider: markerPos = 1.1614583333333333
2061.1541 	EXP 	slider: markerPos = 1.1614583333333333
2061.1657 	EXP 	slider: markerPos = 1.1614583333333333
2061.1686 	DATA 	Mouse:  Left button up, pos=(735,428)
2061.1776 	EXP 	slider: markerPos = 1.1614583333333333
2061.1947 	EXP 	slider: autoDraw = False
2061.1947 	EXP 	text_2: autoDraw = False
2061.1947 	EXP 	text_3: autoDraw = False
2061.1947 	EXP 	text_4: autoDraw = False
2061.1947 	EXP 	text_6: autoDraw = True
2067.1833 	EXP 	New trial (rep=0, index=28): {'name': '史琴', 'behave': '史琴给朋友系上安全带。她的朋友', 'evaluation': '史琴给朋友系上安全带这种行为是：', 'number': 18, 'cond': 'goodPhappyE', 'situation': 'materials/situations/18.PNG', 'reason': 'materials/happyreason/18.PNG', 'propose': 'materials/goodpropose/18.PNG', 'ending': 'materials/happyending/18.PNG'}
2067.1960 	EXP 	text_6: autoDraw = False
2067.1960 	EXP 	text_6: autoDraw = False
2067.1960 	EXP 	text_5: autoDraw = True
2067.1960 	EXP 	text_5: autoDraw = False
2067.1960 	EXP 	text_5: autoDraw = False
2067.1960 	EXP 	image_3: autoDraw = True
2067.1960 	EXP 	image_3: autoDraw = False
2067.1960 	EXP 	image_3: autoDraw = False
2067.1960 	EXP 	back: image = 'materials/situations/18.PNG'
2067.1960 	EXP 	back: autoDraw = True
2072.3960 	DATA 	Mouse: Left button down, pos=(1454,574)
2072.4141 	EXP 	back: autoDraw = False
2072.4141 	EXP 	predictp: image = 'materials/happyreason/18.PNG'
2072.4141 	EXP 	predictp: autoDraw = True
2072.7067 	DATA 	Mouse:  Left button up, pos=(1454,574)
2074.5348 	DATA 	Mouse: Left button down, pos=(1193,477)
2074.5561 	EXP 	predictp: autoDraw = False
2074.5561 	EXP 	predictp_2: image = 'materials/goodpropose/18.PNG'
2074.5561 	EXP 	predictp_2: autoDraw = True
2074.8126 	DATA 	Mouse:  Left button up, pos=(1193,477)
2076.8577 	EXP 	predictp_2: autoDraw = False
2076.8577 	EXP 	text: height = 0.04
2076.8577 	EXP 	text: height = 0.04
2076.8577 	EXP 	text: height = 0.04
2076.8577 	EXP 	text: text = '史琴给朋友系上安全带。她的朋友'
2076.8577 	EXP 	text: autoDraw = True
2079.8592 	EXP 	text: autoDraw = False
2079.8592 	EXP 	predictp_3: image = 'materials/happyending/18.PNG'
2079.8592 	EXP 	predictp_3: autoDraw = True
2080.9409 	DATA 	Mouse: Left button down, pos=(1143,378)
2081.1896 	DATA 	Mouse:  Left button up, pos=(1143,378)
2082.1670 	EXP 	predictp_3: autoDraw = False
2082.1670 	EXP 	slider: markerPos = None
2082.1670 	EXP 	slider: markerPos = 4
2082.1670 	EXP 	text_3: height = 0.05
2082.1670 	EXP 	text_3: height = 0.05
2082.1670 	EXP 	text_3: height = 0.05
2082.1670 	EXP 	text_3: text = '史琴给朋友系上安全带这种行为是：'
2082.1670 	EXP 	slider: autoDraw = True
2082.1670 	EXP 	text_2: autoDraw = True
2082.1670 	EXP 	text_3: autoDraw = True
2082.1670 	EXP 	text_4: autoDraw = True
2084.2589 	DATA 	Mouse: Left button down, pos=(1839,459)
2084.2709 	EXP 	slider: markerPos = 6.911458333333334
2084.2793 	EXP 	slider: markerPos = 6.911458333333334
2084.2886 	EXP 	slider: markerPos = 6.911458333333334
2084.2997 	EXP 	slider: markerPos = 6.911458333333334
2084.3097 	EXP 	slider: markerPos = 6.911458333333334
2084.3197 	EXP 	slider: markerPos = 6.911458333333334
2084.3288 	EXP 	slider: markerPos = 6.911458333333334
2084.3390 	EXP 	slider: markerPos = 6.911458333333334
2084.3489 	EXP 	slider: markerPos = 6.911458333333334
2084.3585 	EXP 	slider: markerPos = 6.911458333333334
2084.3697 	EXP 	slider: markerPos = 6.911458333333334
2084.3786 	EXP 	slider: markerPos = 6.911458333333334
2084.3888 	EXP 	slider: markerPos = 6.911458333333334
2084.3981 	EXP 	slider: markerPos = 6.911458333333334
2084.4077 	EXP 	slider: markerPos = 6.911458333333334
2084.4206 	EXP 	slider: markerPos = 6.911458333333334
2084.4332 	EXP 	slider: markerPos = 6.911458333333334
2084.4428 	EXP 	slider: markerPos = 6.911458333333334
2084.4526 	EXP 	slider: markerPos = 6.911458333333334
2084.4616 	EXP 	slider: markerPos = 6.911458333333334
2084.4711 	EXP 	slider: markerPos = 6.911458333333334
2084.4803 	EXP 	slider: markerPos = 6.911458333333334
2084.4905 	EXP 	slider: markerPos = 6.911458333333334
2084.5008 	EXP 	slider: markerPos = 6.911458333333334
2084.5104 	EXP 	slider: markerPos = 6.911458333333334
2084.5136 	DATA 	Mouse:  Left button up, pos=(1839,459)
2084.5226 	EXP 	slider: markerPos = 6.911458333333334
2084.5275 	EXP 	slider: autoDraw = False
2084.5275 	EXP 	text_2: autoDraw = False
2084.5275 	EXP 	text_3: autoDraw = False
2084.5275 	EXP 	text_4: autoDraw = False
2084.5275 	EXP 	text_6: autoDraw = True
2090.5164 	EXP 	New trial (rep=0, index=29): {'name': '李浩', 'behave': '李浩不理会侄子胃疼。他的侄子很快就', 'evaluation': '李浩不理会侄子胃疼这种行为：', 'number': 31, 'cond': 'goodPsadE', 'situation': 'materials/situations/31.PNG', 'reason': 'materials/sadreason/31.PNG', 'propose': 'materials/goodpropose/31.PNG', 'ending': 'materials/sadending/31.PNG'}
2090.5266 	EXP 	text_6: autoDraw = False
2090.5266 	EXP 	text_6: autoDraw = False
2090.5266 	EXP 	text_5: autoDraw = True
2090.5266 	EXP 	text_5: autoDraw = False
2090.5266 	EXP 	text_5: autoDraw = False
2090.5266 	EXP 	image_3: autoDraw = True
2090.5266 	EXP 	image_3: autoDraw = False
2090.5266 	EXP 	image_3: autoDraw = False
2090.5266 	EXP 	back: image = 'materials/situations/31.PNG'
2090.5266 	EXP 	back: autoDraw = True
2092.9615 	DATA 	Mouse: Left button down, pos=(1589,451)
2092.9796 	EXP 	back: autoDraw = False
2092.9796 	EXP 	predictp: image = 'materials/sadreason/31.PNG'
2092.9796 	EXP 	predictp: autoDraw = True
2093.2539 	DATA 	Mouse:  Left button up, pos=(1589,451)
2096.6952 	DATA 	Mouse: Left button down, pos=(1546,560)
2096.7123 	EXP 	predictp: autoDraw = False
2096.7123 	EXP 	predictp_2: image = 'materials/goodpropose/31.PNG'
2096.7123 	EXP 	predictp_2: autoDraw = True
2096.9518 	DATA 	Mouse:  Left button up, pos=(1546,560)
2099.0050 	EXP 	predictp_2: autoDraw = False
2099.0050 	EXP 	text: height = 0.04
2099.0050 	EXP 	text: height = 0.04
2099.0050 	EXP 	text: height = 0.04
2099.0050 	EXP 	text: text = '李浩不理会侄子胃疼。他的侄子很快就'
2099.0050 	EXP 	text: autoDraw = True
2102.0081 	EXP 	text: autoDraw = False
2102.0081 	EXP 	text: autoDraw = False
2102.0081 	EXP 	predictp_3: image = 'materials/sadending/31.PNG'
2102.0081 	EXP 	predictp_3: autoDraw = True
2103.2209 	DATA 	Mouse: Left button down, pos=(618,257)
2103.4568 	DATA 	Mouse:  Left button up, pos=(618,257)
2104.3197 	EXP 	predictp_3: autoDraw = False
2104.3197 	EXP 	slider: markerPos = None
2104.3197 	EXP 	slider: markerPos = 4
2104.3197 	EXP 	text_3: height = 0.05
2104.3197 	EXP 	text_3: height = 0.05
2104.3197 	EXP 	text_3: height = 0.05
2104.3197 	EXP 	text_3: text = '李浩不理会侄子胃疼这种行为：'
2104.3197 	EXP 	slider: autoDraw = True
2104.3197 	EXP 	text_2: autoDraw = True
2104.3197 	EXP 	text_3: autoDraw = True
2104.3197 	EXP 	text_4: autoDraw = True
2104.5469 	DATA 	Mouse: Left button down, pos=(954,412)
2104.5584 	EXP 	slider: markerPos = 2.3020833333333335
2104.5697 	EXP 	slider: markerPos = 2.3020833333333335
2104.5798 	EXP 	slider: markerPos = 2.3020833333333335
2104.5891 	EXP 	slider: markerPos = 2.3020833333333335
